Time;Server;Message_type;CPU Usage;Memory Usage;Latency;Transaction_ID;To_Server;Message
33.24430414255304;credit#79f62aad-d546-4726-bcac-d0ee58558c91;INFO;0.10723859316334122;0.01791815300033224;0.0380933326684392;8d36b5eb-01ab-4fe4-915e-d10817d9ef08;credit#79f62aad-d546-4726-bcac-d0ee58558c91;Requesting credit#79f62aad-d546-4726-bcac-d0ee58558c91 by credit#79f62aad-d546-4726-bcac-d0ee58558c91
34.19679233554873;client;INFO;0.20781096906084448;0.021614959675807687;1.052996561598427;6da8ab47-9777-474b-9c46-6e771b6d5bfd;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by client
34.56128374973321;client;INFO;0.20781096906084448;0.021614959675807687;1.052996561598427;c9b1cb7c-93c3-4719-b497-e56a4f8c553a;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by client
34.63009994914233;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;INFO;0.0037861187233062567;0.007353994688828464;0.06881619940911883;c9b1cb7c-93c3-4719-b497-e56a4f8c553a;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;Requesting authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6 by authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6
35.21171352371137;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;INFO;0.0037861187233062567;0.007353994688828464;0.06881619940911883;6da8ab47-9777-474b-9c46-6e771b6d5bfd;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;Requesting authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6 by authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6
36.30522900735797;balance#db378d69-78bb-409a-994f-18b808b06d14;INFO;0.20317821137012007;0.022903574393509176;1.0935154836466072;6da8ab47-9777-474b-9c46-6e771b6d5bfd;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by balance#db378d69-78bb-409a-994f-18b808b06d14
36.39356740512062;payment#0c56fbee-e3f8-449e-86b2-f83eceab7a30;INFO;0.005892931925228697;0.0072078288849403704;0.08833839776264601;6da8ab47-9777-474b-9c46-6e771b6d5bfd;payment#0c56fbee-e3f8-449e-86b2-f83eceab7a30;Requesting payment#0c56fbee-e3f8-449e-86b2-f83eceab7a30 by payment#0c56fbee-e3f8-449e-86b2-f83eceab7a30
36.70820963975077;balance#db378d69-78bb-409a-994f-18b808b06d14;INFO;0.20317821137012007;0.022903574393509176;1.0935154836466072;c9b1cb7c-93c3-4719-b497-e56a4f8c553a;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by balance#db378d69-78bb-409a-994f-18b808b06d14
36.77204346606789;credit#79f62aad-d546-4726-bcac-d0ee58558c91;INFO;0.004546851956199969;0.004827679011568643;0.06383382631711997;c9b1cb7c-93c3-4719-b497-e56a4f8c553a;credit#79f62aad-d546-4726-bcac-d0ee58558c91;Requesting credit#79f62aad-d546-4726-bcac-d0ee58558c91 by credit#79f62aad-d546-4726-bcac-d0ee58558c91
37.46595333675403;credit#79f62aad-d546-4726-bcac-d0ee58558c91;INFO;0.004546851956199969;0.004827679011568643;0.06383382631711997;6da8ab47-9777-474b-9c46-6e771b6d5bfd;credit#79f62aad-d546-4726-bcac-d0ee58558c91;Requesting credit#79f62aad-d546-4726-bcac-d0ee58558c91 by credit#79f62aad-d546-4726-bcac-d0ee58558c91
39.49599912933054;client;INFO;0.00838524126891209;0.005273754295766942;3.0592653743212606;7a0b2222-a058-47f5-9f28-820be85a3501;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by client
39.533860316563604;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;INFO;0.10140676213799907;0.014288749653131077;0.03786118723306257;7a0b2222-a058-47f5-9f28-820be85a3501;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;Requesting authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6 by authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6
39.61771272925272;balance#db378d69-78bb-409a-994f-18b808b06d14;INFO;0.10940296212694557;0.016706652213186336;0.0838524126891209;7a0b2222-a058-47f5-9f28-820be85a3501;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by balance#db378d69-78bb-409a-994f-18b808b06d14
39.66318124881472;credit#79f62aad-d546-4726-bcac-d0ee58558c91;INFO;0.1086029469945832;0.013492502256246585;0.045468519561999696;7a0b2222-a058-47f5-9f28-820be85a3501;credit#79f62aad-d546-4726-bcac-d0ee58558c91;Requesting credit#79f62aad-d546-4726-bcac-d0ee58558c91 by credit#79f62aad-d546-4726-bcac-d0ee58558c91
