,Server,Time_floor,variable,Value
91,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,91,CPU Usage (%),3.7037037037037037e-05
591,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,91,Memory Usage (%),3.7037037037037037e-06
1091,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,91,Latency (s),0.00037037037037037035
92,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,92,CPU Usage (%),3.571428571428572e-05
592,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,92,Memory Usage (%),3.5714285714285718e-06
1092,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,92,Latency (s),0.00035714285714285714
93,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,93,CPU Usage (%),3.7037037037037037e-05
593,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,93,Memory Usage (%),3.7037037037037037e-06
1093,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,93,Latency (s),0.00037037037037037035
94,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,94,CPU Usage (%),8.333333333333333e-05
594,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,94,Memory Usage (%),8.333333333333334e-06
1094,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,94,Latency (s),0.0008333333333333334
95,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,95,CPU Usage (%),0.00014814814814814815
595,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,95,Memory Usage (%),1.4814814814814815e-05
1095,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,95,Latency (s),0.0011111111111111111
96,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,96,CPU Usage (%),0.0
596,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,96,Memory Usage (%),0.0
1096,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,96,Latency (s),0.0
97,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,97,CPU Usage (%),0.00014285714285714287
597,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,97,Memory Usage (%),1.4285714285714287e-05
1097,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,97,Latency (s),0.0010714285714285715
98,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,98,CPU Usage (%),0.00014285714285714287
598,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,98,Memory Usage (%),1.4285714285714287e-05
1098,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,98,Latency (s),0.0010714285714285715
99,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,99,CPU Usage (%),4e-05
599,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,99,Memory Usage (%),4e-06
1099,authentication#37000eb8-957c-4154-9028-ee0cf2d6fd84,99,Latency (s),0.0004
100,balance#e05c75e4-719e-497f-a528-49d0758d3247,0,CPU Usage (%),0.0005833333333333334
600,balance#e05c75e4-719e-497f-a528-49d0758d3247,0,Memory Usage (%),5.833333333333334e-05
1100,balance#e05c75e4-719e-497f-a528-49d0758d3247,0,Latency (s),0.0
101,balance#e05c75e4-719e-497f-a528-49d0758d3247,1,CPU Usage (%),0.0003333333333333333
601,balance#e05c75e4-719e-497f-a528-49d0758d3247,1,Memory Usage (%),3.3333333333333335e-05
1101,balance#e05c75e4-719e-497f-a528-49d0758d3247,1,Latency (s),0.0025
102,balance#e05c75e4-719e-497f-a528-49d0758d3247,2,CPU Usage (%),0.00028571428571428574
602,balance#e05c75e4-719e-497f-a528-49d0758d3247,2,Memory Usage (%),2.8571428571428574e-05
1102,balance#e05c75e4-719e-497f-a528-49d0758d3247,2,Latency (s),0.0
103,balance#e05c75e4-719e-497f-a528-49d0758d3247,3,CPU Usage (%),0.00023076923076923076
603,balance#e05c75e4-719e-497f-a528-49d0758d3247,3,Memory Usage (%),2.307692307692308e-05
1103,balance#e05c75e4-719e-497f-a528-49d0758d3247,3,Latency (s),0.0015384615384615385
104,balance#e05c75e4-719e-497f-a528-49d0758d3247,4,CPU Usage (%),0.0003333333333333333
604,balance#e05c75e4-719e-497f-a528-49d0758d3247,4,Memory Usage (%),3.3333333333333335e-05
1104,balance#e05c75e4-719e-497f-a528-49d0758d3247,4,Latency (s),0.0008333333333333334
105,balance#e05c75e4-719e-497f-a528-49d0758d3247,5,CPU Usage (%),7.692307692307693e-05
605,balance#e05c75e4-719e-497f-a528-49d0758d3247,5,Memory Usage (%),7.692307692307692e-06
1105,balance#e05c75e4-719e-497f-a528-49d0758d3247,5,Latency (s),0.0015384615384615385
106,balance#e05c75e4-719e-497f-a528-49d0758d3247,6,CPU Usage (%),0.0005833333333333334
606,balance#e05c75e4-719e-497f-a528-49d0758d3247,6,Memory Usage (%),5.833333333333334e-05
1106,balance#e05c75e4-719e-497f-a528-49d0758d3247,6,Latency (s),0.0
107,balance#e05c75e4-719e-497f-a528-49d0758d3247,7,CPU Usage (%),0.0003846153846153846
607,balance#e05c75e4-719e-497f-a528-49d0758d3247,7,Memory Usage (%),3.846153846153846e-05
1107,balance#e05c75e4-719e-497f-a528-49d0758d3247,7,Latency (s),0.0015384615384615385
108,balance#e05c75e4-719e-497f-a528-49d0758d3247,8,CPU Usage (%),7.692307692307693e-05
608,balance#e05c75e4-719e-497f-a528-49d0758d3247,8,Memory Usage (%),7.692307692307692e-06
1108,balance#e05c75e4-719e-497f-a528-49d0758d3247,8,Latency (s),0.0015384615384615385
109,balance#e05c75e4-719e-497f-a528-49d0758d3247,9,CPU Usage (%),0.0003846153846153846
609,balance#e05c75e4-719e-497f-a528-49d0758d3247,9,Memory Usage (%),3.846153846153846e-05
1109,balance#e05c75e4-719e-497f-a528-49d0758d3247,9,Latency (s),0.0015384615384615385
110,balance#e05c75e4-719e-497f-a528-49d0758d3247,10,CPU Usage (%),0.00045454545454545455
610,balance#e05c75e4-719e-497f-a528-49d0758d3247,10,Memory Usage (%),4.545454545454546e-05
1110,balance#e05c75e4-719e-497f-a528-49d0758d3247,10,Latency (s),0.0009090909090909091
111,balance#e05c75e4-719e-497f-a528-49d0758d3247,11,CPU Usage (%),8.333333333333333e-05
611,balance#e05c75e4-719e-497f-a528-49d0758d3247,11,Memory Usage (%),8.333333333333334e-06
1111,balance#e05c75e4-719e-497f-a528-49d0758d3247,11,Latency (s),0.0
112,balance#e05c75e4-719e-497f-a528-49d0758d3247,12,CPU Usage (%),0.0003076923076923077
612,balance#e05c75e4-719e-497f-a528-49d0758d3247,12,Memory Usage (%),3.076923076923077e-05
1112,balance#e05c75e4-719e-497f-a528-49d0758d3247,12,Latency (s),0.0007692307692307692
113,balance#e05c75e4-719e-497f-a528-49d0758d3247,13,CPU Usage (%),0.0005
613,balance#e05c75e4-719e-497f-a528-49d0758d3247,13,Memory Usage (%),5e-05
1113,balance#e05c75e4-719e-497f-a528-49d0758d3247,13,Latency (s),0.0
114,balance#e05c75e4-719e-497f-a528-49d0758d3247,14,CPU Usage (%),0.0003076923076923077
614,balance#e05c75e4-719e-497f-a528-49d0758d3247,14,Memory Usage (%),3.076923076923077e-05
1114,balance#e05c75e4-719e-497f-a528-49d0758d3247,14,Latency (s),0.0015384615384615385
115,balance#e05c75e4-719e-497f-a528-49d0758d3247,15,CPU Usage (%),0.0004166666666666667
615,balance#e05c75e4-719e-497f-a528-49d0758d3247,15,Memory Usage (%),4.1666666666666665e-05
1115,balance#e05c75e4-719e-497f-a528-49d0758d3247,15,Latency (s),0.0
116,balance#e05c75e4-719e-497f-a528-49d0758d3247,16,CPU Usage (%),0.00036363636363636367
616,balance#e05c75e4-719e-497f-a528-49d0758d3247,16,Memory Usage (%),3.6363636363636364e-05
1116,balance#e05c75e4-719e-497f-a528-49d0758d3247,16,Latency (s),0.0
117,balance#e05c75e4-719e-497f-a528-49d0758d3247,17,CPU Usage (%),0.0
617,balance#e05c75e4-719e-497f-a528-49d0758d3247,17,Memory Usage (%),0.0
1117,balance#e05c75e4-719e-497f-a528-49d0758d3247,17,Latency (s),0.0008333333333333334
118,balance#e05c75e4-719e-497f-a528-49d0758d3247,18,CPU Usage (%),0.0003076923076923077
618,balance#e05c75e4-719e-497f-a528-49d0758d3247,18,Memory Usage (%),3.076923076923077e-05
1118,balance#e05c75e4-719e-497f-a528-49d0758d3247,18,Latency (s),0.0
119,balance#e05c75e4-719e-497f-a528-49d0758d3247,19,CPU Usage (%),0.0003333333333333333
619,balance#e05c75e4-719e-497f-a528-49d0758d3247,19,Memory Usage (%),3.3333333333333335e-05
1119,balance#e05c75e4-719e-497f-a528-49d0758d3247,19,Latency (s),0.0016666666666666668
120,balance#e05c75e4-719e-497f-a528-49d0758d3247,20,CPU Usage (%),0.0003846153846153846
620,balance#e05c75e4-719e-497f-a528-49d0758d3247,20,Memory Usage (%),3.846153846153846e-05
1120,balance#e05c75e4-719e-497f-a528-49d0758d3247,20,Latency (s),0.0
121,balance#e05c75e4-719e-497f-a528-49d0758d3247,21,CPU Usage (%),0.0004166666666666667
621,balance#e05c75e4-719e-497f-a528-49d0758d3247,21,Memory Usage (%),4.1666666666666665e-05
1121,balance#e05c75e4-719e-497f-a528-49d0758d3247,21,Latency (s),0.0008333333333333334
122,balance#e05c75e4-719e-497f-a528-49d0758d3247,22,CPU Usage (%),0.0006923076923076924
622,balance#e05c75e4-719e-497f-a528-49d0758d3247,22,Memory Usage (%),6.923076923076925e-05
1122,balance#e05c75e4-719e-497f-a528-49d0758d3247,22,Latency (s),0.0
123,balance#e05c75e4-719e-497f-a528-49d0758d3247,23,CPU Usage (%),0.0006923076923076924
623,balance#e05c75e4-719e-497f-a528-49d0758d3247,23,Memory Usage (%),6.923076923076925e-05
1123,balance#e05c75e4-719e-497f-a528-49d0758d3247,23,Latency (s),0.0
124,balance#e05c75e4-719e-497f-a528-49d0758d3247,24,CPU Usage (%),0.00027272727272727274
624,balance#e05c75e4-719e-497f-a528-49d0758d3247,24,Memory Usage (%),2.7272727272727276e-05
1124,balance#e05c75e4-719e-497f-a528-49d0758d3247,24,Latency (s),0.0009090909090909091
125,balance#e05c75e4-719e-497f-a528-49d0758d3247,25,CPU Usage (%),0.0003076923076923077
625,balance#e05c75e4-719e-497f-a528-49d0758d3247,25,Memory Usage (%),3.076923076923077e-05
1125,balance#e05c75e4-719e-497f-a528-49d0758d3247,25,Latency (s),0.0
126,balance#e05c75e4-719e-497f-a528-49d0758d3247,26,CPU Usage (%),0.0005
626,balance#e05c75e4-719e-497f-a528-49d0758d3247,26,Memory Usage (%),5e-05
1126,balance#e05c75e4-719e-497f-a528-49d0758d3247,26,Latency (s),0.0
127,balance#e05c75e4-719e-497f-a528-49d0758d3247,27,CPU Usage (%),0.0005384615384615384
627,balance#e05c75e4-719e-497f-a528-49d0758d3247,27,Memory Usage (%),5.3846153846153853e-05
1127,balance#e05c75e4-719e-497f-a528-49d0758d3247,27,Latency (s),0.0015384615384615385
128,balance#e05c75e4-719e-497f-a528-49d0758d3247,28,CPU Usage (%),0.0003846153846153846
628,balance#e05c75e4-719e-497f-a528-49d0758d3247,28,Memory Usage (%),3.846153846153846e-05
1128,balance#e05c75e4-719e-497f-a528-49d0758d3247,28,Latency (s),0.0
129,balance#e05c75e4-719e-497f-a528-49d0758d3247,29,CPU Usage (%),0.0005
629,balance#e05c75e4-719e-497f-a528-49d0758d3247,29,Memory Usage (%),5e-05
1129,balance#e05c75e4-719e-497f-a528-49d0758d3247,29,Latency (s),0.0008333333333333334
130,balance#e05c75e4-719e-497f-a528-49d0758d3247,30,CPU Usage (%),0.0
630,balance#e05c75e4-719e-497f-a528-49d0758d3247,30,Memory Usage (%),0.0
1130,balance#e05c75e4-719e-497f-a528-49d0758d3247,30,Latency (s),0.0
131,balance#e05c75e4-719e-497f-a528-49d0758d3247,31,CPU Usage (%),0.0004285714285714286
631,balance#e05c75e4-719e-497f-a528-49d0758d3247,31,Memory Usage (%),4.285714285714286e-05
1131,balance#e05c75e4-719e-497f-a528-49d0758d3247,31,Latency (s),0.0014285714285714286
132,balance#e05c75e4-719e-497f-a528-49d0758d3247,32,CPU Usage (%),0.00036363636363636367
632,balance#e05c75e4-719e-497f-a528-49d0758d3247,32,Memory Usage (%),3.6363636363636364e-05
1132,balance#e05c75e4-719e-497f-a528-49d0758d3247,32,Latency (s),0.0018181818181818182
133,balance#e05c75e4-719e-497f-a528-49d0758d3247,33,CPU Usage (%),0.00015384615384615385
633,balance#e05c75e4-719e-497f-a528-49d0758d3247,33,Memory Usage (%),1.5384615384615384e-05
1133,balance#e05c75e4-719e-497f-a528-49d0758d3247,33,Latency (s),0.0015384615384615385
134,balance#e05c75e4-719e-497f-a528-49d0758d3247,34,CPU Usage (%),0.00025
634,balance#e05c75e4-719e-497f-a528-49d0758d3247,34,Memory Usage (%),2.5e-05
1134,balance#e05c75e4-719e-497f-a528-49d0758d3247,34,Latency (s),0.0
135,balance#e05c75e4-719e-497f-a528-49d0758d3247,35,CPU Usage (%),0.0003846153846153846
635,balance#e05c75e4-719e-497f-a528-49d0758d3247,35,Memory Usage (%),3.846153846153846e-05
1135,balance#e05c75e4-719e-497f-a528-49d0758d3247,35,Latency (s),0.0
136,balance#e05c75e4-719e-497f-a528-49d0758d3247,36,CPU Usage (%),0.0003076923076923077
636,balance#e05c75e4-719e-497f-a528-49d0758d3247,36,Memory Usage (%),3.076923076923077e-05
1136,balance#e05c75e4-719e-497f-a528-49d0758d3247,36,Latency (s),0.0007692307692307692
137,balance#e05c75e4-719e-497f-a528-49d0758d3247,37,CPU Usage (%),0.00023076923076923076
637,balance#e05c75e4-719e-497f-a528-49d0758d3247,37,Memory Usage (%),2.307692307692308e-05
1137,balance#e05c75e4-719e-497f-a528-49d0758d3247,37,Latency (s),0.0007692307692307692
138,balance#e05c75e4-719e-497f-a528-49d0758d3247,38,CPU Usage (%),0.00036363636363636367
638,balance#e05c75e4-719e-497f-a528-49d0758d3247,38,Memory Usage (%),3.6363636363636364e-05
1138,balance#e05c75e4-719e-497f-a528-49d0758d3247,38,Latency (s),0.0009090909090909091
139,balance#e05c75e4-719e-497f-a528-49d0758d3247,39,CPU Usage (%),0.00023076923076923076
639,balance#e05c75e4-719e-497f-a528-49d0758d3247,39,Memory Usage (%),2.307692307692308e-05
1139,balance#e05c75e4-719e-497f-a528-49d0758d3247,39,Latency (s),0.0
140,balance#e05c75e4-719e-497f-a528-49d0758d3247,40,CPU Usage (%),0.0002142857142857143
640,balance#e05c75e4-719e-497f-a528-49d0758d3247,40,Memory Usage (%),2.142857142857143e-05
1140,balance#e05c75e4-719e-497f-a528-49d0758d3247,40,Latency (s),0.0007142857142857143
141,balance#e05c75e4-719e-497f-a528-49d0758d3247,41,CPU Usage (%),7.142857142857143e-05
641,balance#e05c75e4-719e-497f-a528-49d0758d3247,41,Memory Usage (%),7.1428571428571436e-06
1141,balance#e05c75e4-719e-497f-a528-49d0758d3247,41,Latency (s),0.0007142857142857143
142,balance#e05c75e4-719e-497f-a528-49d0758d3247,42,CPU Usage (%),0.00014285714285714287
642,balance#e05c75e4-719e-497f-a528-49d0758d3247,42,Memory Usage (%),1.4285714285714287e-05
1142,balance#e05c75e4-719e-497f-a528-49d0758d3247,42,Latency (s),0.002142857142857143
143,balance#e05c75e4-719e-497f-a528-49d0758d3247,43,CPU Usage (%),0.0003333333333333333
643,balance#e05c75e4-719e-497f-a528-49d0758d3247,43,Memory Usage (%),3.3333333333333335e-05
1143,balance#e05c75e4-719e-497f-a528-49d0758d3247,43,Latency (s),0.0008333333333333334
144,balance#e05c75e4-719e-497f-a528-49d0758d3247,44,CPU Usage (%),0.0004166666666666667
644,balance#e05c75e4-719e-497f-a528-49d0758d3247,44,Memory Usage (%),4.1666666666666665e-05
1144,balance#e05c75e4-719e-497f-a528-49d0758d3247,44,Latency (s),0.0008333333333333334
145,balance#e05c75e4-719e-497f-a528-49d0758d3247,45,CPU Usage (%),0.0003076923076923077
645,balance#e05c75e4-719e-497f-a528-49d0758d3247,45,Memory Usage (%),3.076923076923077e-05
1145,balance#e05c75e4-719e-497f-a528-49d0758d3247,45,Latency (s),0.0
146,balance#e05c75e4-719e-497f-a528-49d0758d3247,46,CPU Usage (%),0.0003846153846153846
646,balance#e05c75e4-719e-497f-a528-49d0758d3247,46,Memory Usage (%),3.846153846153846e-05
1146,balance#e05c75e4-719e-497f-a528-49d0758d3247,46,Latency (s),0.0
147,balance#e05c75e4-719e-497f-a528-49d0758d3247,47,CPU Usage (%),0.0002142857142857143
647,balance#e05c75e4-719e-497f-a528-49d0758d3247,47,Memory Usage (%),2.142857142857143e-05
1147,balance#e05c75e4-719e-497f-a528-49d0758d3247,47,Latency (s),0.0014285714285714286
148,balance#e05c75e4-719e-497f-a528-49d0758d3247,48,CPU Usage (%),0.00018181818181818183
648,balance#e05c75e4-719e-497f-a528-49d0758d3247,48,Memory Usage (%),1.8181818181818182e-05
1148,balance#e05c75e4-719e-497f-a528-49d0758d3247,48,Latency (s),0.0
149,balance#e05c75e4-719e-497f-a528-49d0758d3247,49,CPU Usage (%),0.0005384615384615384
649,balance#e05c75e4-719e-497f-a528-49d0758d3247,49,Memory Usage (%),5.3846153846153853e-05
1149,balance#e05c75e4-719e-497f-a528-49d0758d3247,49,Latency (s),0.0007692307692307692
150,balance#e05c75e4-719e-497f-a528-49d0758d3247,50,CPU Usage (%),0.0003076923076923077
650,balance#e05c75e4-719e-497f-a528-49d0758d3247,50,Memory Usage (%),3.076923076923077e-05
1150,balance#e05c75e4-719e-497f-a528-49d0758d3247,50,Latency (s),0.003076923076923077
151,balance#e05c75e4-719e-497f-a528-49d0758d3247,51,CPU Usage (%),7.692307692307693e-05
651,balance#e05c75e4-719e-497f-a528-49d0758d3247,51,Memory Usage (%),7.692307692307692e-06
1151,balance#e05c75e4-719e-497f-a528-49d0758d3247,51,Latency (s),0.0023076923076923075
152,balance#e05c75e4-719e-497f-a528-49d0758d3247,52,CPU Usage (%),0.00045454545454545455
652,balance#e05c75e4-719e-497f-a528-49d0758d3247,52,Memory Usage (%),4.545454545454546e-05
1152,balance#e05c75e4-719e-497f-a528-49d0758d3247,52,Latency (s),0.0
153,balance#e05c75e4-719e-497f-a528-49d0758d3247,53,CPU Usage (%),0.0004166666666666667
653,balance#e05c75e4-719e-497f-a528-49d0758d3247,53,Memory Usage (%),4.1666666666666665e-05
1153,balance#e05c75e4-719e-497f-a528-49d0758d3247,53,Latency (s),0.0
154,balance#e05c75e4-719e-497f-a528-49d0758d3247,54,CPU Usage (%),0.0003076923076923077
654,balance#e05c75e4-719e-497f-a528-49d0758d3247,54,Memory Usage (%),3.076923076923077e-05
1154,balance#e05c75e4-719e-497f-a528-49d0758d3247,54,Latency (s),0.0015384615384615385
155,balance#e05c75e4-719e-497f-a528-49d0758d3247,55,CPU Usage (%),0.0002
655,balance#e05c75e4-719e-497f-a528-49d0758d3247,55,Memory Usage (%),2e-05
1155,balance#e05c75e4-719e-497f-a528-49d0758d3247,55,Latency (s),0.0006666666666666666
156,balance#e05c75e4-719e-497f-a528-49d0758d3247,56,CPU Usage (%),0.00028571428571428574
656,balance#e05c75e4-719e-497f-a528-49d0758d3247,56,Memory Usage (%),2.8571428571428574e-05
1156,balance#e05c75e4-719e-497f-a528-49d0758d3247,56,Latency (s),0.0
157,balance#e05c75e4-719e-497f-a528-49d0758d3247,57,CPU Usage (%),0.00015384615384615385
657,balance#e05c75e4-719e-497f-a528-49d0758d3247,57,Memory Usage (%),1.5384615384615384e-05
1157,balance#e05c75e4-719e-497f-a528-49d0758d3247,57,Latency (s),0.0
158,balance#e05c75e4-719e-497f-a528-49d0758d3247,58,CPU Usage (%),0.0003846153846153846
658,balance#e05c75e4-719e-497f-a528-49d0758d3247,58,Memory Usage (%),3.846153846153846e-05
1158,balance#e05c75e4-719e-497f-a528-49d0758d3247,58,Latency (s),0.0
159,balance#e05c75e4-719e-497f-a528-49d0758d3247,59,CPU Usage (%),0.00045454545454545455
659,balance#e05c75e4-719e-497f-a528-49d0758d3247,59,Memory Usage (%),4.545454545454546e-05
1159,balance#e05c75e4-719e-497f-a528-49d0758d3247,59,Latency (s),0.0018181818181818182
160,balance#e05c75e4-719e-497f-a528-49d0758d3247,60,CPU Usage (%),0.0005
660,balance#e05c75e4-719e-497f-a528-49d0758d3247,60,Memory Usage (%),5e-05
1160,balance#e05c75e4-719e-497f-a528-49d0758d3247,60,Latency (s),0.0
161,balance#e05c75e4-719e-497f-a528-49d0758d3247,61,CPU Usage (%),0.0003076923076923077
661,balance#e05c75e4-719e-497f-a528-49d0758d3247,61,Memory Usage (%),3.076923076923077e-05
1161,balance#e05c75e4-719e-497f-a528-49d0758d3247,61,Latency (s),0.0015384615384615385
162,balance#e05c75e4-719e-497f-a528-49d0758d3247,62,CPU Usage (%),0.00025
662,balance#e05c75e4-719e-497f-a528-49d0758d3247,62,Memory Usage (%),2.5e-05
1162,balance#e05c75e4-719e-497f-a528-49d0758d3247,62,Latency (s),0.0
163,balance#e05c75e4-719e-497f-a528-49d0758d3247,63,CPU Usage (%),0.00015384615384615385
663,balance#e05c75e4-719e-497f-a528-49d0758d3247,63,Memory Usage (%),1.5384615384615384e-05
1163,balance#e05c75e4-719e-497f-a528-49d0758d3247,63,Latency (s),0.0015384615384615385
164,balance#e05c75e4-719e-497f-a528-49d0758d3247,64,CPU Usage (%),0.0004166666666666667
664,balance#e05c75e4-719e-497f-a528-49d0758d3247,64,Memory Usage (%),4.1666666666666665e-05
1164,balance#e05c75e4-719e-497f-a528-49d0758d3247,64,Latency (s),0.0016666666666666668
165,balance#e05c75e4-719e-497f-a528-49d0758d3247,65,CPU Usage (%),0.00046153846153846153
665,balance#e05c75e4-719e-497f-a528-49d0758d3247,65,Memory Usage (%),4.615384615384616e-05
1165,balance#e05c75e4-719e-497f-a528-49d0758d3247,65,Latency (s),0.0007692307692307692
166,balance#e05c75e4-719e-497f-a528-49d0758d3247,66,CPU Usage (%),0.0003846153846153846
666,balance#e05c75e4-719e-497f-a528-49d0758d3247,66,Memory Usage (%),3.846153846153846e-05
1166,balance#e05c75e4-719e-497f-a528-49d0758d3247,66,Latency (s),0.0007692307692307692
167,balance#e05c75e4-719e-497f-a528-49d0758d3247,67,CPU Usage (%),0.00035714285714285714
667,balance#e05c75e4-719e-497f-a528-49d0758d3247,67,Memory Usage (%),3.571428571428572e-05
1167,balance#e05c75e4-719e-497f-a528-49d0758d3247,67,Latency (s),0.0014285714285714286
168,balance#e05c75e4-719e-497f-a528-49d0758d3247,68,CPU Usage (%),0.00025
668,balance#e05c75e4-719e-497f-a528-49d0758d3247,68,Memory Usage (%),2.5e-05
1168,balance#e05c75e4-719e-497f-a528-49d0758d3247,68,Latency (s),0.004166666666666667
169,balance#e05c75e4-719e-497f-a528-49d0758d3247,69,CPU Usage (%),0.00023076923076923076
669,balance#e05c75e4-719e-497f-a528-49d0758d3247,69,Memory Usage (%),2.307692307692308e-05
1169,balance#e05c75e4-719e-497f-a528-49d0758d3247,69,Latency (s),0.0007692307692307692
170,balance#e05c75e4-719e-497f-a528-49d0758d3247,70,CPU Usage (%),0.0004166666666666667
670,balance#e05c75e4-719e-497f-a528-49d0758d3247,70,Memory Usage (%),4.1666666666666665e-05
1170,balance#e05c75e4-719e-497f-a528-49d0758d3247,70,Latency (s),0.0016666666666666668
171,balance#e05c75e4-719e-497f-a528-49d0758d3247,71,CPU Usage (%),0.0005
671,balance#e05c75e4-719e-497f-a528-49d0758d3247,71,Memory Usage (%),5e-05
1171,balance#e05c75e4-719e-497f-a528-49d0758d3247,71,Latency (s),0.0033333333333333335
172,balance#e05c75e4-719e-497f-a528-49d0758d3247,72,CPU Usage (%),0.00035714285714285714
672,balance#e05c75e4-719e-497f-a528-49d0758d3247,72,Memory Usage (%),3.571428571428572e-05
1172,balance#e05c75e4-719e-497f-a528-49d0758d3247,72,Latency (s),0.002142857142857143
173,balance#e05c75e4-719e-497f-a528-49d0758d3247,73,CPU Usage (%),0.0005454545454545455
673,balance#e05c75e4-719e-497f-a528-49d0758d3247,73,Memory Usage (%),5.454545454545455e-05
1173,balance#e05c75e4-719e-497f-a528-49d0758d3247,73,Latency (s),0.0
174,balance#e05c75e4-719e-497f-a528-49d0758d3247,74,CPU Usage (%),0.0003076923076923077
674,balance#e05c75e4-719e-497f-a528-49d0758d3247,74,Memory Usage (%),3.076923076923077e-05
1174,balance#e05c75e4-719e-497f-a528-49d0758d3247,74,Latency (s),0.0007692307692307692
175,balance#e05c75e4-719e-497f-a528-49d0758d3247,75,CPU Usage (%),7.142857142857143e-05
675,balance#e05c75e4-719e-497f-a528-49d0758d3247,75,Memory Usage (%),7.1428571428571436e-06
1175,balance#e05c75e4-719e-497f-a528-49d0758d3247,75,Latency (s),0.0007142857142857143
176,balance#e05c75e4-719e-497f-a528-49d0758d3247,76,CPU Usage (%),0.0003846153846153846
676,balance#e05c75e4-719e-497f-a528-49d0758d3247,76,Memory Usage (%),3.846153846153846e-05
1176,balance#e05c75e4-719e-497f-a528-49d0758d3247,76,Latency (s),0.0015384615384615385
177,balance#e05c75e4-719e-497f-a528-49d0758d3247,77,CPU Usage (%),0.00015384615384615385
677,balance#e05c75e4-719e-497f-a528-49d0758d3247,77,Memory Usage (%),1.5384615384615384e-05
1177,balance#e05c75e4-719e-497f-a528-49d0758d3247,77,Latency (s),0.0
178,balance#e05c75e4-719e-497f-a528-49d0758d3247,78,CPU Usage (%),0.0002142857142857143
678,balance#e05c75e4-719e-497f-a528-49d0758d3247,78,Memory Usage (%),2.142857142857143e-05
1178,balance#e05c75e4-719e-497f-a528-49d0758d3247,78,Latency (s),0.0014285714285714286
179,balance#e05c75e4-719e-497f-a528-49d0758d3247,79,CPU Usage (%),0.0004166666666666667
679,balance#e05c75e4-719e-497f-a528-49d0758d3247,79,Memory Usage (%),4.1666666666666665e-05
1179,balance#e05c75e4-719e-497f-a528-49d0758d3247,79,Latency (s),0.0
180,balance#e05c75e4-719e-497f-a528-49d0758d3247,80,CPU Usage (%),0.0003846153846153846
680,balance#e05c75e4-719e-497f-a528-49d0758d3247,80,Memory Usage (%),3.846153846153846e-05
1180,balance#e05c75e4-719e-497f-a528-49d0758d3247,80,Latency (s),0.0007692307692307692
181,balance#e05c75e4-719e-497f-a528-49d0758d3247,81,CPU Usage (%),0.00016666666666666666
681,balance#e05c75e4-719e-497f-a528-49d0758d3247,81,Memory Usage (%),1.6666666666666667e-05
1181,balance#e05c75e4-719e-497f-a528-49d0758d3247,81,Latency (s),0.0025
182,balance#e05c75e4-719e-497f-a528-49d0758d3247,82,CPU Usage (%),0.0003333333333333333
682,balance#e05c75e4-719e-497f-a528-49d0758d3247,82,Memory Usage (%),3.3333333333333335e-05
1182,balance#e05c75e4-719e-497f-a528-49d0758d3247,82,Latency (s),0.0
183,balance#e05c75e4-719e-497f-a528-49d0758d3247,83,CPU Usage (%),0.0003846153846153846
683,balance#e05c75e4-719e-497f-a528-49d0758d3247,83,Memory Usage (%),3.846153846153846e-05
1183,balance#e05c75e4-719e-497f-a528-49d0758d3247,83,Latency (s),0.003076923076923077
184,balance#e05c75e4-719e-497f-a528-49d0758d3247,84,CPU Usage (%),0.00045454545454545455
684,balance#e05c75e4-719e-497f-a528-49d0758d3247,84,Memory Usage (%),4.545454545454546e-05
1184,balance#e05c75e4-719e-497f-a528-49d0758d3247,84,Latency (s),0.0
185,balance#e05c75e4-719e-497f-a528-49d0758d3247,85,CPU Usage (%),0.0006153846153846154
685,balance#e05c75e4-719e-497f-a528-49d0758d3247,85,Memory Usage (%),6.153846153846155e-05
1185,balance#e05c75e4-719e-497f-a528-49d0758d3247,85,Latency (s),0.0
