,Server,Time_floor,variable,Value
973,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,73,Latency (s),0.004285714285714287
174,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,74,CPU Usage (%),0.0003902439024390246
574,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,74,Memory Usage (%),3.902439024390245e-05
974,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,74,Latency (s),0.0039024390243902448
175,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,75,CPU Usage (%),0.0004500000000000002
575,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,75,Memory Usage (%),4.5000000000000016e-05
975,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,75,Latency (s),0.0034999999999999996
176,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,76,CPU Usage (%),0.00033333333333333343
576,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,76,Memory Usage (%),3.333333333333334e-05
976,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,76,Latency (s),0.0030769230769230765
177,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,77,CPU Usage (%),0.0005897435897435899
577,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,77,Memory Usage (%),5.8974358974358975e-05
977,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,77,Latency (s),0.004102564102564103
178,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,78,CPU Usage (%),0.0004473684210526317
578,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,78,Memory Usage (%),4.473684210526317e-05
978,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,78,Latency (s),0.003947368421052633
179,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,79,CPU Usage (%),0.0005500000000000004
579,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,79,Memory Usage (%),5.5e-05
979,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,79,Latency (s),0.0042499999999999994
180,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,80,CPU Usage (%),0.0005121951219512198
580,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,80,Memory Usage (%),5.121951219512196e-05
980,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,80,Latency (s),0.004390243902439024
181,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,81,CPU Usage (%),0.00043902439024390256
581,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,81,Memory Usage (%),4.390243902439026e-05
981,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,81,Latency (s),0.003902439024390244
182,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,82,CPU Usage (%),0.0005000000000000002
582,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,82,Memory Usage (%),5.000000000000001e-05
982,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,82,Latency (s),0.004523809523809524
183,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,83,CPU Usage (%),0.0005000000000000001
583,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,83,Memory Usage (%),5.000000000000001e-05
983,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,83,Latency (s),0.0034999999999999996
184,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,84,CPU Usage (%),0.00040476190476190495
584,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,84,Memory Usage (%),4.047619047619049e-05
984,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,84,Latency (s),0.0035714285714285704
185,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,85,CPU Usage (%),0.0005675675675675678
585,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,85,Memory Usage (%),5.675675675675676e-05
985,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,85,Latency (s),0.0035135135135135128
186,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,86,CPU Usage (%),0.00047500000000000016
586,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,86,Memory Usage (%),4.7500000000000016e-05
986,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,86,Latency (s),0.004
187,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,87,CPU Usage (%),0.00043902439024390267
587,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,87,Memory Usage (%),4.390243902439026e-05
987,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,87,Latency (s),0.003414634146341463
188,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,88,CPU Usage (%),0.0006666666666666671
588,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,88,Memory Usage (%),6.666666666666667e-05
988,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,88,Latency (s),0.004102564102564102
189,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,89,CPU Usage (%),0.0003571428571428573
589,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,89,Memory Usage (%),3.5714285714285724e-05
989,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,89,Latency (s),0.0028571428571428567
190,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,90,CPU Usage (%),0.00037500000000000017
590,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,90,Memory Usage (%),3.750000000000001e-05
990,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,90,Latency (s),0.00375
191,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,91,CPU Usage (%),0.0004000000000000001
591,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,91,Memory Usage (%),4.000000000000001e-05
991,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,91,Latency (s),0.0037500000000000007
192,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,92,CPU Usage (%),0.00048717948717948736
592,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,92,Memory Usage (%),4.871794871794873e-05
992,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,92,Latency (s),0.00435897435897436
193,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,93,CPU Usage (%),0.00037500000000000017
593,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,93,Memory Usage (%),3.750000000000001e-05
993,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,93,Latency (s),0.0029999999999999996
194,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,94,CPU Usage (%),0.00043902439024390256
594,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,94,Memory Usage (%),4.390243902439026e-05
994,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,94,Latency (s),0.003902439024390244
195,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,95,CPU Usage (%),0.0006578947368421055
595,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,95,Memory Usage (%),6.578947368421052e-05
995,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,95,Latency (s),0.0034210526315789475
196,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,96,CPU Usage (%),0.0004146341463414635
596,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,96,Memory Usage (%),4.146341463414635e-05
996,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,96,Latency (s),0.003902439024390244
197,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,97,CPU Usage (%),0.0005789473684210528
597,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,97,Memory Usage (%),5.789473684210527e-05
997,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,97,Latency (s),0.00368421052631579
198,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,98,CPU Usage (%),0.0003846153846153848
598,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,98,Memory Usage (%),3.8461538461538476e-05
998,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,98,Latency (s),0.0033333333333333327
199,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,99,CPU Usage (%),0.00042500000000000014
599,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,99,Memory Usage (%),4.2500000000000017e-05
999,balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6,99,Latency (s),0.0037500000000000007
200,credit#25432ada-666d-4840-aeda-e8826ab67685,0,CPU Usage (%),0.0
600,credit#25432ada-666d-4840-aeda-e8826ab67685,0,Memory Usage (%),0.0
1000,credit#25432ada-666d-4840-aeda-e8826ab67685,0,Latency (s),0.0
201,credit#25432ada-666d-4840-aeda-e8826ab67685,1,CPU Usage (%),0.0
601,credit#25432ada-666d-4840-aeda-e8826ab67685,1,Memory Usage (%),0.0
1001,credit#25432ada-666d-4840-aeda-e8826ab67685,1,Latency (s),0.0
202,credit#25432ada-666d-4840-aeda-e8826ab67685,2,CPU Usage (%),0.0
602,credit#25432ada-666d-4840-aeda-e8826ab67685,2,Memory Usage (%),0.0
1002,credit#25432ada-666d-4840-aeda-e8826ab67685,2,Latency (s),0.0
203,credit#25432ada-666d-4840-aeda-e8826ab67685,3,CPU Usage (%),0.0
603,credit#25432ada-666d-4840-aeda-e8826ab67685,3,Memory Usage (%),0.0
1003,credit#25432ada-666d-4840-aeda-e8826ab67685,3,Latency (s),0.0
204,credit#25432ada-666d-4840-aeda-e8826ab67685,4,CPU Usage (%),0.0
604,credit#25432ada-666d-4840-aeda-e8826ab67685,4,Memory Usage (%),0.0
1004,credit#25432ada-666d-4840-aeda-e8826ab67685,4,Latency (s),0.0
205,credit#25432ada-666d-4840-aeda-e8826ab67685,5,CPU Usage (%),0.0
605,credit#25432ada-666d-4840-aeda-e8826ab67685,5,Memory Usage (%),0.0
1005,credit#25432ada-666d-4840-aeda-e8826ab67685,5,Latency (s),0.0
206,credit#25432ada-666d-4840-aeda-e8826ab67685,6,CPU Usage (%),0.0
606,credit#25432ada-666d-4840-aeda-e8826ab67685,6,Memory Usage (%),0.0
1006,credit#25432ada-666d-4840-aeda-e8826ab67685,6,Latency (s),0.0
207,credit#25432ada-666d-4840-aeda-e8826ab67685,7,CPU Usage (%),0.0
607,credit#25432ada-666d-4840-aeda-e8826ab67685,7,Memory Usage (%),0.0
1007,credit#25432ada-666d-4840-aeda-e8826ab67685,7,Latency (s),0.0
208,credit#25432ada-666d-4840-aeda-e8826ab67685,8,CPU Usage (%),0.0
608,credit#25432ada-666d-4840-aeda-e8826ab67685,8,Memory Usage (%),0.0
1008,credit#25432ada-666d-4840-aeda-e8826ab67685,8,Latency (s),0.0
209,credit#25432ada-666d-4840-aeda-e8826ab67685,9,CPU Usage (%),0.0
609,credit#25432ada-666d-4840-aeda-e8826ab67685,9,Memory Usage (%),0.0
1009,credit#25432ada-666d-4840-aeda-e8826ab67685,9,Latency (s),0.0
210,credit#25432ada-666d-4840-aeda-e8826ab67685,10,CPU Usage (%),0.0
610,credit#25432ada-666d-4840-aeda-e8826ab67685,10,Memory Usage (%),0.0
1010,credit#25432ada-666d-4840-aeda-e8826ab67685,10,Latency (s),0.0
211,credit#25432ada-666d-4840-aeda-e8826ab67685,11,CPU Usage (%),0.0
611,credit#25432ada-666d-4840-aeda-e8826ab67685,11,Memory Usage (%),0.0
1011,credit#25432ada-666d-4840-aeda-e8826ab67685,11,Latency (s),0.0
212,credit#25432ada-666d-4840-aeda-e8826ab67685,12,CPU Usage (%),0.0
612,credit#25432ada-666d-4840-aeda-e8826ab67685,12,Memory Usage (%),0.0
1012,credit#25432ada-666d-4840-aeda-e8826ab67685,12,Latency (s),0.0
213,credit#25432ada-666d-4840-aeda-e8826ab67685,13,CPU Usage (%),0.0
613,credit#25432ada-666d-4840-aeda-e8826ab67685,13,Memory Usage (%),0.0
1013,credit#25432ada-666d-4840-aeda-e8826ab67685,13,Latency (s),0.0
214,credit#25432ada-666d-4840-aeda-e8826ab67685,14,CPU Usage (%),0.0
614,credit#25432ada-666d-4840-aeda-e8826ab67685,14,Memory Usage (%),0.0
1014,credit#25432ada-666d-4840-aeda-e8826ab67685,14,Latency (s),0.0
215,credit#25432ada-666d-4840-aeda-e8826ab67685,15,CPU Usage (%),0.0
615,credit#25432ada-666d-4840-aeda-e8826ab67685,15,Memory Usage (%),0.0
1015,credit#25432ada-666d-4840-aeda-e8826ab67685,15,Latency (s),0.0
216,credit#25432ada-666d-4840-aeda-e8826ab67685,16,CPU Usage (%),0.0
616,credit#25432ada-666d-4840-aeda-e8826ab67685,16,Memory Usage (%),0.0
1016,credit#25432ada-666d-4840-aeda-e8826ab67685,16,Latency (s),0.0
217,credit#25432ada-666d-4840-aeda-e8826ab67685,17,CPU Usage (%),0.0
617,credit#25432ada-666d-4840-aeda-e8826ab67685,17,Memory Usage (%),0.0
1017,credit#25432ada-666d-4840-aeda-e8826ab67685,17,Latency (s),0.0
218,credit#25432ada-666d-4840-aeda-e8826ab67685,18,CPU Usage (%),0.0
618,credit#25432ada-666d-4840-aeda-e8826ab67685,18,Memory Usage (%),0.0
1018,credit#25432ada-666d-4840-aeda-e8826ab67685,18,Latency (s),0.0
219,credit#25432ada-666d-4840-aeda-e8826ab67685,19,CPU Usage (%),0.0
619,credit#25432ada-666d-4840-aeda-e8826ab67685,19,Memory Usage (%),0.0
1019,credit#25432ada-666d-4840-aeda-e8826ab67685,19,Latency (s),0.0
220,credit#25432ada-666d-4840-aeda-e8826ab67685,20,CPU Usage (%),0.0
620,credit#25432ada-666d-4840-aeda-e8826ab67685,20,Memory Usage (%),0.0
1020,credit#25432ada-666d-4840-aeda-e8826ab67685,20,Latency (s),0.0
221,credit#25432ada-666d-4840-aeda-e8826ab67685,21,CPU Usage (%),0.0
621,credit#25432ada-666d-4840-aeda-e8826ab67685,21,Memory Usage (%),0.0
1021,credit#25432ada-666d-4840-aeda-e8826ab67685,21,Latency (s),0.0
222,credit#25432ada-666d-4840-aeda-e8826ab67685,22,CPU Usage (%),0.0
622,credit#25432ada-666d-4840-aeda-e8826ab67685,22,Memory Usage (%),0.0
1022,credit#25432ada-666d-4840-aeda-e8826ab67685,22,Latency (s),0.0
223,credit#25432ada-666d-4840-aeda-e8826ab67685,23,CPU Usage (%),0.0
623,credit#25432ada-666d-4840-aeda-e8826ab67685,23,Memory Usage (%),0.0
1023,credit#25432ada-666d-4840-aeda-e8826ab67685,23,Latency (s),0.0
224,credit#25432ada-666d-4840-aeda-e8826ab67685,24,CPU Usage (%),0.0
624,credit#25432ada-666d-4840-aeda-e8826ab67685,24,Memory Usage (%),0.0
1024,credit#25432ada-666d-4840-aeda-e8826ab67685,24,Latency (s),0.0
225,credit#25432ada-666d-4840-aeda-e8826ab67685,25,CPU Usage (%),0.0
625,credit#25432ada-666d-4840-aeda-e8826ab67685,25,Memory Usage (%),0.0
1025,credit#25432ada-666d-4840-aeda-e8826ab67685,25,Latency (s),0.0
226,credit#25432ada-666d-4840-aeda-e8826ab67685,26,CPU Usage (%),0.0
626,credit#25432ada-666d-4840-aeda-e8826ab67685,26,Memory Usage (%),0.0
1026,credit#25432ada-666d-4840-aeda-e8826ab67685,26,Latency (s),0.0
227,credit#25432ada-666d-4840-aeda-e8826ab67685,27,CPU Usage (%),0.0
627,credit#25432ada-666d-4840-aeda-e8826ab67685,27,Memory Usage (%),0.0
1027,credit#25432ada-666d-4840-aeda-e8826ab67685,27,Latency (s),0.0
228,credit#25432ada-666d-4840-aeda-e8826ab67685,28,CPU Usage (%),0.0
628,credit#25432ada-666d-4840-aeda-e8826ab67685,28,Memory Usage (%),0.0
1028,credit#25432ada-666d-4840-aeda-e8826ab67685,28,Latency (s),0.0
229,credit#25432ada-666d-4840-aeda-e8826ab67685,29,CPU Usage (%),0.0
629,credit#25432ada-666d-4840-aeda-e8826ab67685,29,Memory Usage (%),0.0
1029,credit#25432ada-666d-4840-aeda-e8826ab67685,29,Latency (s),0.0
230,credit#25432ada-666d-4840-aeda-e8826ab67685,30,CPU Usage (%),0.0
630,credit#25432ada-666d-4840-aeda-e8826ab67685,30,Memory Usage (%),0.0
1030,credit#25432ada-666d-4840-aeda-e8826ab67685,30,Latency (s),0.0
231,credit#25432ada-666d-4840-aeda-e8826ab67685,31,CPU Usage (%),0.0
631,credit#25432ada-666d-4840-aeda-e8826ab67685,31,Memory Usage (%),0.0
1031,credit#25432ada-666d-4840-aeda-e8826ab67685,31,Latency (s),0.0
232,credit#25432ada-666d-4840-aeda-e8826ab67685,32,CPU Usage (%),0.0
632,credit#25432ada-666d-4840-aeda-e8826ab67685,32,Memory Usage (%),0.0
1032,credit#25432ada-666d-4840-aeda-e8826ab67685,32,Latency (s),0.0
233,credit#25432ada-666d-4840-aeda-e8826ab67685,33,CPU Usage (%),0.0
633,credit#25432ada-666d-4840-aeda-e8826ab67685,33,Memory Usage (%),0.0
1033,credit#25432ada-666d-4840-aeda-e8826ab67685,33,Latency (s),0.0
234,credit#25432ada-666d-4840-aeda-e8826ab67685,34,CPU Usage (%),0.0
634,credit#25432ada-666d-4840-aeda-e8826ab67685,34,Memory Usage (%),0.0
1034,credit#25432ada-666d-4840-aeda-e8826ab67685,34,Latency (s),0.0
235,credit#25432ada-666d-4840-aeda-e8826ab67685,35,CPU Usage (%),0.0
635,credit#25432ada-666d-4840-aeda-e8826ab67685,35,Memory Usage (%),0.0
1035,credit#25432ada-666d-4840-aeda-e8826ab67685,35,Latency (s),0.0
236,credit#25432ada-666d-4840-aeda-e8826ab67685,36,CPU Usage (%),0.0
636,credit#25432ada-666d-4840-aeda-e8826ab67685,36,Memory Usage (%),0.0
1036,credit#25432ada-666d-4840-aeda-e8826ab67685,36,Latency (s),0.0
237,credit#25432ada-666d-4840-aeda-e8826ab67685,37,CPU Usage (%),0.0
637,credit#25432ada-666d-4840-aeda-e8826ab67685,37,Memory Usage (%),0.0
1037,credit#25432ada-666d-4840-aeda-e8826ab67685,37,Latency (s),0.0
238,credit#25432ada-666d-4840-aeda-e8826ab67685,38,CPU Usage (%),0.0
638,credit#25432ada-666d-4840-aeda-e8826ab67685,38,Memory Usage (%),0.0
1038,credit#25432ada-666d-4840-aeda-e8826ab67685,38,Latency (s),0.0
239,credit#25432ada-666d-4840-aeda-e8826ab67685,39,CPU Usage (%),0.0
639,credit#25432ada-666d-4840-aeda-e8826ab67685,39,Memory Usage (%),0.0
1039,credit#25432ada-666d-4840-aeda-e8826ab67685,39,Latency (s),0.0
240,credit#25432ada-666d-4840-aeda-e8826ab67685,40,CPU Usage (%),0.0
640,credit#25432ada-666d-4840-aeda-e8826ab67685,40,Memory Usage (%),0.0
1040,credit#25432ada-666d-4840-aeda-e8826ab67685,40,Latency (s),0.0
241,credit#25432ada-666d-4840-aeda-e8826ab67685,41,CPU Usage (%),0.0
641,credit#25432ada-666d-4840-aeda-e8826ab67685,41,Memory Usage (%),0.0
1041,credit#25432ada-666d-4840-aeda-e8826ab67685,41,Latency (s),0.0
242,credit#25432ada-666d-4840-aeda-e8826ab67685,42,CPU Usage (%),0.0
642,credit#25432ada-666d-4840-aeda-e8826ab67685,42,Memory Usage (%),0.0
1042,credit#25432ada-666d-4840-aeda-e8826ab67685,42,Latency (s),0.0
243,credit#25432ada-666d-4840-aeda-e8826ab67685,43,CPU Usage (%),0.0
643,credit#25432ada-666d-4840-aeda-e8826ab67685,43,Memory Usage (%),0.0
1043,credit#25432ada-666d-4840-aeda-e8826ab67685,43,Latency (s),0.0
244,credit#25432ada-666d-4840-aeda-e8826ab67685,44,CPU Usage (%),0.0
644,credit#25432ada-666d-4840-aeda-e8826ab67685,44,Memory Usage (%),0.0
1044,credit#25432ada-666d-4840-aeda-e8826ab67685,44,Latency (s),0.0
245,credit#25432ada-666d-4840-aeda-e8826ab67685,45,CPU Usage (%),0.0
645,credit#25432ada-666d-4840-aeda-e8826ab67685,45,Memory Usage (%),0.0
1045,credit#25432ada-666d-4840-aeda-e8826ab67685,45,Latency (s),0.0
246,credit#25432ada-666d-4840-aeda-e8826ab67685,46,CPU Usage (%),0.0
646,credit#25432ada-666d-4840-aeda-e8826ab67685,46,Memory Usage (%),0.0
1046,credit#25432ada-666d-4840-aeda-e8826ab67685,46,Latency (s),0.0
247,credit#25432ada-666d-4840-aeda-e8826ab67685,47,CPU Usage (%),0.0
647,credit#25432ada-666d-4840-aeda-e8826ab67685,47,Memory Usage (%),0.0
1047,credit#25432ada-666d-4840-aeda-e8826ab67685,47,Latency (s),0.0
248,credit#25432ada-666d-4840-aeda-e8826ab67685,48,CPU Usage (%),0.0
648,credit#25432ada-666d-4840-aeda-e8826ab67685,48,Memory Usage (%),0.0
1048,credit#25432ada-666d-4840-aeda-e8826ab67685,48,Latency (s),0.0
249,credit#25432ada-666d-4840-aeda-e8826ab67685,49,CPU Usage (%),0.0
649,credit#25432ada-666d-4840-aeda-e8826ab67685,49,Memory Usage (%),0.0
1049,credit#25432ada-666d-4840-aeda-e8826ab67685,49,Latency (s),0.0
250,credit#25432ada-666d-4840-aeda-e8826ab67685,50,CPU Usage (%),0.0
650,credit#25432ada-666d-4840-aeda-e8826ab67685,50,Memory Usage (%),0.0
1050,credit#25432ada-666d-4840-aeda-e8826ab67685,50,Latency (s),0.0
251,credit#25432ada-666d-4840-aeda-e8826ab67685,51,CPU Usage (%),0.0
651,credit#25432ada-666d-4840-aeda-e8826ab67685,51,Memory Usage (%),0.0
1051,credit#25432ada-666d-4840-aeda-e8826ab67685,51,Latency (s),0.0
252,credit#25432ada-666d-4840-aeda-e8826ab67685,52,CPU Usage (%),0.0
652,credit#25432ada-666d-4840-aeda-e8826ab67685,52,Memory Usage (%),0.0
1052,credit#25432ada-666d-4840-aeda-e8826ab67685,52,Latency (s),0.0
253,credit#25432ada-666d-4840-aeda-e8826ab67685,53,CPU Usage (%),0.0
653,credit#25432ada-666d-4840-aeda-e8826ab67685,53,Memory Usage (%),0.0
1053,credit#25432ada-666d-4840-aeda-e8826ab67685,53,Latency (s),0.0
254,credit#25432ada-666d-4840-aeda-e8826ab67685,54,CPU Usage (%),0.0
654,credit#25432ada-666d-4840-aeda-e8826ab67685,54,Memory Usage (%),0.0
1054,credit#25432ada-666d-4840-aeda-e8826ab67685,54,Latency (s),0.0
255,credit#25432ada-666d-4840-aeda-e8826ab67685,55,CPU Usage (%),0.0
655,credit#25432ada-666d-4840-aeda-e8826ab67685,55,Memory Usage (%),0.0
1055,credit#25432ada-666d-4840-aeda-e8826ab67685,55,Latency (s),0.0
256,credit#25432ada-666d-4840-aeda-e8826ab67685,56,CPU Usage (%),0.0
656,credit#25432ada-666d-4840-aeda-e8826ab67685,56,Memory Usage (%),0.0
1056,credit#25432ada-666d-4840-aeda-e8826ab67685,56,Latency (s),0.0
257,credit#25432ada-666d-4840-aeda-e8826ab67685,57,CPU Usage (%),0.0
657,credit#25432ada-666d-4840-aeda-e8826ab67685,57,Memory Usage (%),0.0
1057,credit#25432ada-666d-4840-aeda-e8826ab67685,57,Latency (s),0.0
258,credit#25432ada-666d-4840-aeda-e8826ab67685,58,CPU Usage (%),0.0
658,credit#25432ada-666d-4840-aeda-e8826ab67685,58,Memory Usage (%),0.0
1058,credit#25432ada-666d-4840-aeda-e8826ab67685,58,Latency (s),0.0
259,credit#25432ada-666d-4840-aeda-e8826ab67685,59,CPU Usage (%),0.0
659,credit#25432ada-666d-4840-aeda-e8826ab67685,59,Memory Usage (%),0.0
1059,credit#25432ada-666d-4840-aeda-e8826ab67685,59,Latency (s),0.0
260,credit#25432ada-666d-4840-aeda-e8826ab67685,60,CPU Usage (%),0.0
660,credit#25432ada-666d-4840-aeda-e8826ab67685,60,Memory Usage (%),0.0
1060,credit#25432ada-666d-4840-aeda-e8826ab67685,60,Latency (s),0.0
261,credit#25432ada-666d-4840-aeda-e8826ab67685,61,CPU Usage (%),0.0
661,credit#25432ada-666d-4840-aeda-e8826ab67685,61,Memory Usage (%),0.0
1061,credit#25432ada-666d-4840-aeda-e8826ab67685,61,Latency (s),0.0
262,credit#25432ada-666d-4840-aeda-e8826ab67685,62,CPU Usage (%),0.0
662,credit#25432ada-666d-4840-aeda-e8826ab67685,62,Memory Usage (%),0.0
1062,credit#25432ada-666d-4840-aeda-e8826ab67685,62,Latency (s),0.0
263,credit#25432ada-666d-4840-aeda-e8826ab67685,63,CPU Usage (%),0.0
663,credit#25432ada-666d-4840-aeda-e8826ab67685,63,Memory Usage (%),0.0
1063,credit#25432ada-666d-4840-aeda-e8826ab67685,63,Latency (s),0.0
264,credit#25432ada-666d-4840-aeda-e8826ab67685,64,CPU Usage (%),0.0
664,credit#25432ada-666d-4840-aeda-e8826ab67685,64,Memory Usage (%),0.0
1064,credit#25432ada-666d-4840-aeda-e8826ab67685,64,Latency (s),0.0
265,credit#25432ada-666d-4840-aeda-e8826ab67685,65,CPU Usage (%),0.0
665,credit#25432ada-666d-4840-aeda-e8826ab67685,65,Memory Usage (%),0.0
1065,credit#25432ada-666d-4840-aeda-e8826ab67685,65,Latency (s),0.0
266,credit#25432ada-666d-4840-aeda-e8826ab67685,66,CPU Usage (%),0.0
666,credit#25432ada-666d-4840-aeda-e8826ab67685,66,Memory Usage (%),0.0
1066,credit#25432ada-666d-4840-aeda-e8826ab67685,66,Latency (s),0.0
267,credit#25432ada-666d-4840-aeda-e8826ab67685,67,CPU Usage (%),0.0
667,credit#25432ada-666d-4840-aeda-e8826ab67685,67,Memory Usage (%),0.0
1067,credit#25432ada-666d-4840-aeda-e8826ab67685,67,Latency (s),0.0
268,credit#25432ada-666d-4840-aeda-e8826ab67685,68,CPU Usage (%),0.0
668,credit#25432ada-666d-4840-aeda-e8826ab67685,68,Memory Usage (%),0.0
1068,credit#25432ada-666d-4840-aeda-e8826ab67685,68,Latency (s),0.0
269,credit#25432ada-666d-4840-aeda-e8826ab67685,69,CPU Usage (%),0.0
669,credit#25432ada-666d-4840-aeda-e8826ab67685,69,Memory Usage (%),0.0
1069,credit#25432ada-666d-4840-aeda-e8826ab67685,69,Latency (s),0.0
270,credit#25432ada-666d-4840-aeda-e8826ab67685,70,CPU Usage (%),0.0
670,credit#25432ada-666d-4840-aeda-e8826ab67685,70,Memory Usage (%),0.0
1070,credit#25432ada-666d-4840-aeda-e8826ab67685,70,Latency (s),0.0
271,credit#25432ada-666d-4840-aeda-e8826ab67685,71,CPU Usage (%),0.0
671,credit#25432ada-666d-4840-aeda-e8826ab67685,71,Memory Usage (%),0.0
1071,credit#25432ada-666d-4840-aeda-e8826ab67685,71,Latency (s),0.0
272,credit#25432ada-666d-4840-aeda-e8826ab67685,72,CPU Usage (%),0.0
672,credit#25432ada-666d-4840-aeda-e8826ab67685,72,Memory Usage (%),0.0
1072,credit#25432ada-666d-4840-aeda-e8826ab67685,72,Latency (s),0.0
273,credit#25432ada-666d-4840-aeda-e8826ab67685,73,CPU Usage (%),0.0
673,credit#25432ada-666d-4840-aeda-e8826ab67685,73,Memory Usage (%),0.0
1073,credit#25432ada-666d-4840-aeda-e8826ab67685,73,Latency (s),0.0
274,credit#25432ada-666d-4840-aeda-e8826ab67685,74,CPU Usage (%),0.0
674,credit#25432ada-666d-4840-aeda-e8826ab67685,74,Memory Usage (%),0.0
1074,credit#25432ada-666d-4840-aeda-e8826ab67685,74,Latency (s),0.0
