,Server,Time_floor,variable,Value
1238,client,76,Latency,1.0662029455409132
251,client,77,CPU Usage,0.9914093959731544
745,client,77,Memory Usage,1.6007181208053693
1239,client,77,Latency,0.9393513848942311
252,client,78,CPU Usage,0.9856
746,client,78,Memory Usage,1.6287400000000005
1240,client,78,Latency,1.1175583867790064
253,client,79,CPU Usage,0.9926351351351351
747,client,79,Memory Usage,1.6789256756756756
1241,client,79,Latency,0.9784069733154805
254,client,80,CPU Usage,0.9920408163265305
748,client,80,Memory Usage,1.6962312925170073
1242,client,80,Latency,0.911875230144153
255,client,81,CPU Usage,0.98
749,client,81,Memory Usage,1.7242133333333323
1243,client,81,Latency,1.0200076854915567
256,client,82,CPU Usage,0.9994557823129253
750,client,82,Memory Usage,1.7771564625850333
1244,client,82,Latency,0.995813310229937
257,client,83,CPU Usage,0.991904761904762
751,client,83,Memory Usage,1.7818367346938775
1245,client,83,Latency,0.9761180308131412
258,client,84,CPU Usage,0.9932885906040269
752,client,84,Memory Usage,1.8345033557046992
1246,client,84,Latency,1.0048416055741725
259,client,85,CPU Usage,0.9927027027027028
753,client,85,Memory Usage,1.8515675675675671
1247,client,85,Latency,1.082936638355885
260,client,86,CPU Usage,0.9931972789115646
754,client,86,Memory Usage,1.8925374149659862
1248,client,86,Latency,0.8821923827416804
261,client,87,CPU Usage,0.9913422818791947
755,client,87,Memory Usage,1.8844832214765102
1249,client,87,Latency,0.9802468852042696
262,client,88,CPU Usage,0.9855333333333334
756,client,88,Memory Usage,1.912553333333333
1250,client,88,Latency,1.0454179449029877
263,client,89,CPU Usage,0.9921476510067113
757,client,89,Memory Usage,1.9539999999999993
1251,client,89,Latency,0.963963344385367
264,client,90,CPU Usage,0.9722666666666667
758,client,90,Memory Usage,1.9422533333333338
1252,client,90,Latency,1.1424265908869675
265,client,91,CPU Usage,0.9933774834437086
759,client,91,Memory Usage,2.0377152317880793
1253,client,91,Latency,1.051026977613174
266,client,92,CPU Usage,0.9994594594594594
760,client,92,Memory Usage,2.0675608108108117
1254,client,92,Latency,0.9925312427482927
267,client,93,CPU Usage,0.9925675675675676
761,client,93,Memory Usage,2.0823918918918927
1255,client,93,Latency,0.9370712910316249
268,client,94,CPU Usage,1.0
762,client,94,Memory Usage,2.139695945945945
1256,client,94,Latency,0.8730102784752145
269,client,95,CPU Usage,0.9932432432432432
763,client,95,Memory Usage,2.154547297297297
1257,client,95,Latency,0.9321323856204365
270,client,96,CPU Usage,0.9993835616438356
764,client,96,Memory Usage,2.1839657534246584
1258,client,96,Latency,0.9715426835561103
271,client,97,CPU Usage,1.0
765,client,97,Memory Usage,2.2275000000000005
1259,client,97,Latency,1.0921514615431276
272,client,98,CPU Usage,0.9842281879194631
766,client,98,Memory Usage,2.167986577181207
1260,client,98,Latency,0.980618406065315
273,client,99,CPU Usage,0.9796026490066226
767,client,99,Memory Usage,2.225470198675496
1261,client,99,Latency,0.9685607447277418
274,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,2,CPU Usage,0.6613636363636363
768,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,2,Memory Usage,0.06840909090909093
1262,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,2,Latency,0.4460079119284898
275,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,3,CPU Usage,0.8834246575342465
769,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,3,Memory Usage,0.0898219178082192
1263,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,3,Latency,0.942130072144444
276,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,4,CPU Usage,0.9924999999999998
770,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,4,Memory Usage,0.10095833333333336
1264,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,4,Latency,0.9691863463826645
277,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,5,CPU Usage,0.985
771,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,5,Memory Usage,0.09989999999999999
1265,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,5,Latency,1.0194886534518328
278,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,6,CPU Usage,1.0
772,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,6,Memory Usage,0.105
1266,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,6,Latency,0.4253086554874071
279,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,7,CPU Usage,0.9332727272727273
773,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,7,Memory Usage,0.0945090909090909
1267,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,7,Latency,0.9422102742875296
280,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,8,CPU Usage,0.9418367346938776
774,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,8,Memory Usage,0.09573469387755101
1268,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,8,Latency,1.0631258840503284
281,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,9,CPU Usage,0.9937500000000001
775,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,9,Memory Usage,0.10149999999999999
1269,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,9,Latency,0.9690055744190775
282,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,10,CPU Usage,1.0
776,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,10,Memory Usage,0.10133333333333333
1270,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,10,Latency,0.6919200534159989
283,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,11,CPU Usage,0.9927586206896551
777,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,11,Memory Usage,0.10148275862068969
1271,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,11,Latency,1.1584614384798528
284,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,12,CPU Usage,0.9799999999999999
778,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,12,Memory Usage,0.09885454545454549
1272,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,12,Latency,0.9147920646739035
285,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,13,CPU Usage,0.9977777777777779
779,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,13,Memory Usage,0.10155555555555555
1273,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,13,Latency,0.7801636554073111
286,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,14,CPU Usage,0.97
780,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,14,Memory Usage,0.0975
1274,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,14,Latency,0.33520608179046374
287,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,15,CPU Usage,0.9062162162162161
781,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,15,Memory Usage,0.09127027027027027
1275,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,15,Latency,0.8149786385141666
288,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,16,CPU Usage,0.9467213114754098
782,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,16,Memory Usage,0.09619672131147544
1276,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,16,Latency,1.0473547738697826
289,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,17,CPU Usage,0.9750000000000001
783,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,17,Memory Usage,0.09866666666666668
1277,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,17,Latency,1.439546592236261
290,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,18,CPU Usage,1.0
784,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,18,Memory Usage,0.103
1278,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,18,Latency,0.9851487920010188
291,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,19,CPU Usage,0.9994736842105264
785,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,19,Memory Usage,0.10568421052631578
1279,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,19,Latency,0.5732915096594138
292,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,20,CPU Usage,1.0
786,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,20,Memory Usage,0.11178571428571432
1280,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,20,Latency,1.1813025079374782
293,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,21,CPU Usage,1.0
787,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,21,Memory Usage,0.11815
1281,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,21,Latency,1.2790617832097548
294,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,22,CPU Usage,1.0
788,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,22,Memory Usage,0.1275
1282,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,22,Latency,1.2480734451936106
295,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,23,CPU Usage,1.0
789,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,23,Memory Usage,0.132
1283,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,23,Latency,1.0942986330217337
296,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,24,CPU Usage,1.0
790,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,24,Memory Usage,0.14831818181818182
1284,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,24,Latency,0.8064024870432263
297,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,25,CPU Usage,1.0
791,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,25,Memory Usage,0.16039999999999996
1285,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,25,Latency,1.0352191445415506
298,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,26,CPU Usage,1.0
792,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,26,Memory Usage,0.1784
1286,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,26,Latency,1.5859174629118085
299,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,27,CPU Usage,1.0
793,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,27,Memory Usage,0.20099999999999998
1287,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,27,Latency,0.7956400913527237
300,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,29,CPU Usage,1.0
794,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,29,Memory Usage,0.2503548387096774
1288,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,29,Latency,0.9863897614450664
301,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,30,CPU Usage,1.0
795,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,30,Memory Usage,0.2780810810810811
1289,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,30,Latency,1.1152053241063817
302,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,31,CPU Usage,1.0
796,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,31,Memory Usage,0.30263157894736836
1290,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,31,Latency,0.8280185681529629
303,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,32,CPU Usage,1.0
797,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,32,Memory Usage,0.3314
1291,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,32,Latency,0.2977962180707058
304,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,33,CPU Usage,1.0
798,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,33,Memory Usage,0.37
1292,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,33,Latency,0.1915065007601076
305,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,34,CPU Usage,1.0
799,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,34,Memory Usage,0.382
1293,payment#4a44cc99-0add-4e25-87d0-b0044173d1c1,34,Latency,1.8021424610604369
306,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,0,CPU Usage,0.5780645161290324
800,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,0,Memory Usage,0.05814516129032258
1294,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,0,Latency,0.7111945993005636
307,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,1,CPU Usage,0.9275862068965517
801,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,1,Memory Usage,0.09553448275862071
1295,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,1,Latency,0.8310761468891829
308,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,2,CPU Usage,0.9932000000000001
802,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,2,Memory Usage,0.10204000000000005
1296,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,2,Latency,1.0497968897407874
309,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,3,CPU Usage,1.0
803,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,3,Memory Usage,0.10166666666666667
1297,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,3,Latency,0.5829558479246395
310,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,4,CPU Usage,0.98
804,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,4,Memory Usage,0.10000000000000002
1298,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,4,Latency,1.2118793504218046
311,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,5,CPU Usage,0.8730952380952381
805,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,5,Memory Usage,0.08845238095238096
1299,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,5,Latency,0.9008106078134505
312,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,6,CPU Usage,0.8779245283018869
806,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,6,Memory Usage,0.08920754716981132
1300,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,6,Latency,0.8281087274891443
313,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,7,CPU Usage,0.897
807,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,7,Memory Usage,0.09145
1301,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,7,Latency,1.055934572337902
314,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,8,CPU Usage,0.9400000000000001
808,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,8,Memory Usage,0.09559999999999999
1302,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,8,Latency,0.4868934524072939
315,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,9,CPU Usage,0.9827272727272728
809,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,9,Memory Usage,0.09922727272727273
1303,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,9,Latency,0.8460498909360571
316,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,10,CPU Usage,0.9811764705882351
810,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,10,Memory Usage,0.09902941176470592
1304,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,10,Latency,0.9266433234333074
317,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,11,CPU Usage,0.9895652173913042
811,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,11,Memory Usage,0.10108695652173914
1305,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,11,Latency,1.363438575029225
318,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,12,CPU Usage,0.9575
812,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,12,Memory Usage,0.09575
1306,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,12,Latency,1.3287866244875488
319,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,13,CPU Usage,0.9705555555555555
813,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,13,Memory Usage,0.09866666666666667
1307,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,13,Latency,0.9388582311912145
320,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,14,CPU Usage,0.9516417910447762
814,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,14,Memory Usage,0.09649253731343288
1308,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,14,Latency,0.9944817232461156
321,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,15,CPU Usage,0.9354545454545455
815,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,15,Memory Usage,0.09524242424242428
1309,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,15,Latency,1.0394864889533506
322,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,16,CPU Usage,0.915
816,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,16,Memory Usage,0.092
1310,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,16,Latency,1.8087499903741118
323,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,17,CPU Usage,0.9899999999999999
817,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,17,Memory Usage,0.09899999999999999
1311,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,17,Latency,1.5547746343110997
324,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,18,CPU Usage,0.9806756756756752
818,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,18,Memory Usage,0.09956756756756761
1312,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,18,Latency,1.0382453760362156
325,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,19,CPU Usage,0.9963636363636365
819,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,19,Memory Usage,0.10584848484848486
1313,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,19,Latency,0.9118125231801024
326,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,20,CPU Usage,1.0
820,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,20,Memory Usage,0.10841666666666668
1314,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,20,Latency,1.2580239352867928
327,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,21,CPU Usage,1.0
821,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,21,Memory Usage,0.119
1315,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,21,Latency,1.1997070774904262
328,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,22,CPU Usage,1.0
822,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,22,Memory Usage,0.12779591836734694
1316,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,22,Latency,1.0166845576144452
329,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,23,CPU Usage,1.0
823,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,23,Memory Usage,0.1352142857142857
1317,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,23,Latency,0.9266850267638311
330,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,24,CPU Usage,1.0
824,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,24,Memory Usage,0.146125
1318,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,24,Latency,0.9605642733269399
331,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,25,CPU Usage,1.0
825,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,25,Memory Usage,0.1625
1319,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,25,Latency,1.11839266847353
332,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,26,CPU Usage,1.0
826,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,26,Memory Usage,0.19139999999999996
1320,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,26,Latency,1.4492148261812496
333,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,27,CPU Usage,1.0
827,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,27,Memory Usage,0.20391379310344837
1321,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,27,Latency,0.89807513794496
334,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,28,CPU Usage,1.0
828,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,28,Memory Usage,0.22053846153846157
1322,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,28,Latency,1.1807298070465775
335,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,29,CPU Usage,1.0
829,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,29,Memory Usage,0.2474285714285714
1323,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,29,Latency,1.8648986479736922
336,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,30,CPU Usage,1.0
830,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,30,Memory Usage,0.2782
1324,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,30,Latency,0.4405360325555681
337,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,31,CPU Usage,1.0
831,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,31,Memory Usage,0.297
1325,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,31,Latency,0.17186951762357833
338,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,33,CPU Usage,1.0
832,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,33,Memory Usage,0.35200000000000004
1326,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,33,Latency,0.006807963035334029
339,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,35,CPU Usage,1.0
833,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,35,Memory Usage,0.429
1327,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,35,Latency,0.1732491713026069
340,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,36,CPU Usage,1.0
834,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,36,Memory Usage,0.4425
1328,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,36,Latency,1.429994715499749
341,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,37,CPU Usage,1.0
835,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,37,Memory Usage,0.47685714285714287
1329,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,37,Latency,1.0170801802535787
342,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,38,CPU Usage,1.0
836,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,38,Memory Usage,0.5021249999999999
1330,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,38,Latency,1.3720263161876454
343,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,39,CPU Usage,1.0
837,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,39,Memory Usage,0.5388
1331,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,39,Latency,1.3463822373335776
344,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,40,CPU Usage,1.0
838,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,40,Memory Usage,0.5716666666666667
1332,payment#647acbd5-4c33-4d89-ab58-e0f5cb863c90,40,Latency,1.3016939193009907
345,payment#6da178a2-1188-4f41-8aee-b35f4898820e,1,CPU Usage,0.7030434782608693
839,payment#6da178a2-1188-4f41-8aee-b35f4898820e,1,Memory Usage,0.073
1333,payment#6da178a2-1188-4f41-8aee-b35f4898820e,1,Latency,0.7391537038128548
346,payment#6da178a2-1188-4f41-8aee-b35f4898820e,2,CPU Usage,0.9416666666666668
840,payment#6da178a2-1188-4f41-8aee-b35f4898820e,2,Memory Usage,0.09613636363636366
1334,payment#6da178a2-1188-4f41-8aee-b35f4898820e,2,Latency,0.9210035008102138
347,payment#6da178a2-1188-4f41-8aee-b35f4898820e,3,CPU Usage,0.9689285714285714
841,payment#6da178a2-1188-4f41-8aee-b35f4898820e,3,Memory Usage,0.09967857142857144
1335,payment#6da178a2-1188-4f41-8aee-b35f4898820e,3,Latency,0.6671922280866885
348,payment#6da178a2-1188-4f41-8aee-b35f4898820e,4,CPU Usage,0.9937499999999999
842,payment#6da178a2-1188-4f41-8aee-b35f4898820e,4,Memory Usage,0.10112499999999999
1336,payment#6da178a2-1188-4f41-8aee-b35f4898820e,4,Latency,1.2397949557507024
349,payment#6da178a2-1188-4f41-8aee-b35f4898820e,6,CPU Usage,0.9381999999999999
843,payment#6da178a2-1188-4f41-8aee-b35f4898820e,6,Memory Usage,0.0959
1337,payment#6da178a2-1188-4f41-8aee-b35f4898820e,6,Latency,1.028740365911676
350,payment#6da178a2-1188-4f41-8aee-b35f4898820e,7,CPU Usage,0.9563157894736842
844,payment#6da178a2-1188-4f41-8aee-b35f4898820e,7,Memory Usage,0.09729824561403509
1338,payment#6da178a2-1188-4f41-8aee-b35f4898820e,7,Latency,0.9659772385667262
351,payment#6da178a2-1188-4f41-8aee-b35f4898820e,8,CPU Usage,0.9844444444444443
845,payment#6da178a2-1188-4f41-8aee-b35f4898820e,8,Memory Usage,0.09977777777777777
1339,payment#6da178a2-1188-4f41-8aee-b35f4898820e,8,Latency,0.8031128941914665
352,payment#6da178a2-1188-4f41-8aee-b35f4898820e,9,CPU Usage,1.0
846,payment#6da178a2-1188-4f41-8aee-b35f4898820e,9,Memory Usage,0.1032
1340,payment#6da178a2-1188-4f41-8aee-b35f4898820e,9,Latency,1.1262588234759563
353,payment#6da178a2-1188-4f41-8aee-b35f4898820e,10,CPU Usage,0.9855882352941175
847,payment#6da178a2-1188-4f41-8aee-b35f4898820e,10,Memory Usage,0.10005882352941178
1341,payment#6da178a2-1188-4f41-8aee-b35f4898820e,10,Latency,0.93144523511598
354,payment#6da178a2-1188-4f41-8aee-b35f4898820e,11,CPU Usage,0.9884375
848,payment#6da178a2-1188-4f41-8aee-b35f4898820e,11,Memory Usage,0.10093750000000001
1342,payment#6da178a2-1188-4f41-8aee-b35f4898820e,11,Latency,0.8579455152240059
355,payment#6da178a2-1188-4f41-8aee-b35f4898820e,12,CPU Usage,0.9836363636363636
849,payment#6da178a2-1188-4f41-8aee-b35f4898820e,12,Memory Usage,0.09899999999999999
1343,payment#6da178a2-1188-4f41-8aee-b35f4898820e,12,Latency,0.8567256601505361
356,payment#6da178a2-1188-4f41-8aee-b35f4898820e,13,CPU Usage,0.95
850,payment#6da178a2-1188-4f41-8aee-b35f4898820e,13,Memory Usage,0.09675
1344,payment#6da178a2-1188-4f41-8aee-b35f4898820e,13,Latency,1.0570038926093819
357,payment#6da178a2-1188-4f41-8aee-b35f4898820e,14,CPU Usage,0.9428124999999999
851,payment#6da178a2-1188-4f41-8aee-b35f4898820e,14,Memory Usage,0.09550000000000003
1345,payment#6da178a2-1188-4f41-8aee-b35f4898820e,14,Latency,0.7585731598173544
358,payment#6da178a2-1188-4f41-8aee-b35f4898820e,15,CPU Usage,0.9487301587301585
852,payment#6da178a2-1188-4f41-8aee-b35f4898820e,15,Memory Usage,0.09634920634920639
1346,payment#6da178a2-1188-4f41-8aee-b35f4898820e,15,Latency,0.8285231015296046
359,payment#6da178a2-1188-4f41-8aee-b35f4898820e,16,CPU Usage,0.9518518518518517
853,payment#6da178a2-1188-4f41-8aee-b35f4898820e,16,Memory Usage,0.09625925925925927
1347,payment#6da178a2-1188-4f41-8aee-b35f4898820e,16,Latency,0.8125424154306382
360,payment#6da178a2-1188-4f41-8aee-b35f4898820e,17,CPU Usage,0.9666666666666667
854,payment#6da178a2-1188-4f41-8aee-b35f4898820e,17,Memory Usage,0.09733333333333334
